0.00916814804077,50.6125305103
0.0178101062775,50.4779522871
0.0555880069733,50.3573465575
0.0641191005707,50.2422560505
0.0988380908966,49.5532473669
0.107352972031,50.8536788246
0.115756988525,49.6145010809
0.155081987381,50.5683570122
0.163532972336,50.8007954635
0.198224067688,50.1283312231
0.210385084152,50.6831671497
0.245808124542,50.80029192
0.258316040039,50.0935836185
0.294127941132,49.9661950912
0.303415060043,49.8230190636
0.336683988571,50.3734682895
0.354413986206,50.3577546594
0.39467215538,51.1662039976
0.43350315094,50.1057594615
0.447942018509,51.0141539466
0.486624002457,50.8139120669
0.501129150391,50.3194642532
0.542597055435,50.2808265401
0.583858013153,49.9995469346
0.598206996918,50.2403934125
0.639013051987,49.9730421278
0.678797006607,50.0217373496
0.687273979187,50.0398776942
0.727244138718,49.5486978589
0.769093036652,50.3242091236
0.78711104393,50.5017250569
0.822885990143,49.8897469158
0.837645053864,50.6734452488
0.86724615097,50.0964679927
0.877568006516,50.4464587637
0.886086940765,50.7721220641
0.921433925629,50.2483512384
0.929754018784,50.1029191858
0.964059114456,50.2212551618
0.976485013962,50.0462467655
1.00920701027,50.065793241
1.01771211624,50.6941616227
1.0263710022,50.0926008639
1.05904102325,50.8082062423
1.06743502617,50.0984990456
1.07585501671,50.5840171416
1.1085190773,50.1183606618
1.11685609818,50.22336408
1.12514710426,50.2955765688
1.16095900536,50.5731546364
1.16938710213,50.6938021863
1.20347213745,51.0235462247
1.21187996864,50.5282995659
1.22014403343,50.5445825344
1.25740695,50.2014187458
1.26798605919,50.1913266602
1.30063009262,49.4304135131
1.30897808075,51.1149846467
1.31730008125,50.3830041784
1.35015392303,50.1011126512
1.3589990139,50.4568528676
1.36735892296,50.8938812215
1.39649200439,50.0745011953
1.40492606163,50.8813129244
1.4132771492,49.8039746861
1.44590115547,50.2917753789
1.45572113991,51.0685247193
1.46556711197,50.7089183144
1.50117301941,50.5511045234
1.54147315025,50.1316295124
1.5498790741,50.2111329664
1.5582010746,50.7418366811
1.59095191956,50.2445175344
1.59934711456,51.0213493249
1.63192605972,50.3575804002
1.64057993889,50.4851826808
1.6489739418,50.6032644866
1.68166303635,50.7876573399
1.69363498688,50.3804430882
1.70199108124,49.8285623205
1.73061704636,50.9763862749
1.74155902863,50.1489424638
1.77761793137,50.0580585168
1.78925395012,49.773500344
1.82797503471,50.0455122534
1.83645009995,50.8155337691
1.84734296799,49.8831932153
1.88451504707,49.8466740427
1.8950419426,50.5612277405
1.92828607559,50.4202574959
1.93834495544,50.9273228558
1.97739315033,50.486281623
1.9913649559,50.4917311102
2.02471995354,50.2748692612
2.03329706192,50.1375520216
2.06612110138,50.2920953851
2.07466197014,50.3667953639
2.0866651535,48.8275854324
2.12753891945,51.1016092207
2.16810798645,49.583534482
2.21156406403,50.5177041527
2.22974014282,50.1821701018
2.26827502251,50.8273084871
2.3067240715,50.0824758074
2.3212659359,50.0563210063
2.361743927,50.4108884147
2.40261912346,51.3330657526
2.41698312759,49.3874881549
2.4557299614,50.1288964267
2.46926307678,50.4050786759
2.50941514969,49.2472424401
2.54952812195,50.7534422823
2.56713700294,50.6814697094
2.60946512222,49.9518218995
2.6471221447,50.6771168966
2.65583395958,50.5969782883
2.69561505318,51.1867064533
2.70902895927,50.3046622133
2.74234414101,50.4667124206
2.75376605988,50.598618981
2.78413414955,50.4127873074
2.79477500916,50.3898897079
2.80318593979,49.727047381
2.83598709106,50.164025165
2.84553813934,50.3227366844
2.88088202477,50.1627890849
2.88938903809,49.425926722
2.90042114258,49.8846801833
2.9351670742,50.6577942984
2.94935393333,50.0977995892
2.98281311989,50.1245434076
2.99490714073,50.9239195279
3.03026795387,50.1997445043
3.04476809502,49.847308904
3.08700799942,49.6446644189
3.12373399734,50.3889692229
3.13471293449,50.7271614555
3.16861104965,51.0360568972
3.18236494064,49.9456907085
3.19081091881,50.7689701394
3.22180914879,49.4966465612
3.23012804985,50.6030253978
3.23843812943,50.9640168086
3.27109694481,50.9241010205
3.27944302559,50.0634931278
3.28777503967,50.2514092246
3.31641197205,50.4545625901
3.32476997375,49.8464073535
3.33308911324,49.4241757817
3.36169815063,49.8332588081
3.37018895149,50.9661367395
3.37857508659,50.089241389
3.41133999825,50.2670077538
3.41984891891,50.0080531809
3.42818903923,50.4227042261
3.46167492867,50.1287958048
3.47008800507,50.958788
3.47848892212,50.1231897282
3.51449108124,50.8263542828
3.52286696434,50.7017235155
3.55660796165,50.4989182385
3.56955099106,49.5892012386
3.60469007492,50.109943309
3.61382102966,49.7442387561
3.62238192558,50.2129996622
3.65795898438,50.6025050029
3.69840097427,50.2496618771
3.71282696724,51.0958681112
3.75477695465,51.0556335926
3.76598596573,50.3617667198
3.79939413071,51.0068929218
3.80927991867,50.3637782649
3.8443479538,50.540143075
3.85269594193,50.4212680498
3.86102104187,49.2429442808
3.89368915558,51.0731055114
3.90207004547,49.7810628626
3.91073203087,50.6458970154
3.94343996048,50.5672730944
3.95220708847,51.1110086578
3.98500204086,50.6983139556
3.99347710609,50.3464354621
4.00188302994,50.7821790081
4.04100298882,50.2111941958
4.05057406425,50.3867492611
4.08792114258,50.4957796759
4.09784197807,51.2195206717
4.13347506523,50.438874661
4.14551901817,50.4812542413
4.18040895462,50.4643894873
4.19135212898,50.6712140855
4.22724294662,50.0084905538
4.23579597473,50.295786136
4.27224111557,50.2085712117
4.28343701363,50.5177095697
4.29277515411,50.3752043146
4.32182502747,50.0262951663
4.330327034,50.42938882
4.34298205376,50.3139495554
4.37978315353,50.9911346694
4.38976597786,50.0069971829
4.42267799377,50.2748223741
4.43476510048,50.2594872881
4.47181010246,50.4074777885
4.48246693611,50.6416750894
4.51948904991,50.8189277904
4.52827095985,50.8658302428
4.5629799366,50.2635045203
4.57453608513,50.1904336203
4.60821914673,50.109291979
4.61686301231,50.7813456656
4.62996792793,49.9016166082
4.66484212875,50.530155414
4.6771030426,50.1278483844
4.71024894714,50.3916932362
4.71908593178,50.1074809487
4.72740411758,50.6195508602
4.7639040947,50.3899885542
4.77338695526,50.7101987684
4.81136894226,50.3928571362
4.82592391968,50.654536502
4.86095094681,49.5827162928
4.87554502487,50.3304750692
4.91020512581,49.5181504016
4.91928195953,50.1263629812
4.94925308228,50.3016364676
4.95837903023,49.5955949435
4.99505901337,50.0006989946
5.00427699089,49.9143262088
5.01264405251,51.2406882605
5.04535913467,50.6474746192
5.05369305611,50.231994998
5.06196212769,50.1969070609
5.09464502335,49.3921202656
5.10313796997,49.8977180432
5.11153411865,50.4997046612
5.14244914055,51.0462809284
5.1540210247,49.6486710595
5.19017505646,50.8779290398
5.20615005493,50.2475071187
5.24341392517,49.803672562
5.28029203415,50.3370814465
5.29811310768,50.5528979001
5.33860301971,50.7723011727
5.38337397575,50.1714708424
